cellID,flframe,cfp,yfp
79108784,12,-0.028,0.58
79108784,13,-0.03,0.574
79108784,14,-0.03,0.674
79108784,15,-0.027,0.844
79108784,16,-0.024,0.977
79108784,17,-0.026,1.115
79108784,18,-0.031,1.202
79108784,19,-0.047,1.134
79108784,20,-0.066,0.978
79108784,21,-0.088,0.868
79108784,22,-0.108,0.726
79108784,23,-0.127,0.679
79108784,24,-0.157,0.673
79108784,25,-0.182,0.582
79108784,26,-0.222,0.48
79108784,27,-0.315,0.326
79108784,28,-0.444,0.021
79108784,29,-0.531,-0.264
79108784,30,-0.696,-0.795
79121193,5,0.061,1.517
79121193,6,0.05,1.231
79121193,7,0.039,0.964
79121193,8,0.035,0.89
79121193,9,0.03,0.916
79121193,10,0.023,1.036
79121193,11,0.015,1.129
79121193,12,0.012,1.303
79121193,13,0.007,1.363
79121193,14,0.003,1.346
79121193,15,0,1.451
79121193,16,-0.003,1.532
79121193,17,-0.008,1.573
79121193,18,-0.014,1.749
79121193,19,-0.024,1.781
79121193,20,-0.034,1.657
79121193,21,-0.049,1.574
79121193,22,-0.071,1.422
79121193,23,-0.099,1.418
79121193,24,-0.141,1.524
79121193,25,-0.177,1.453
79121193,26,-0.229,1.311
79121193,27,-0.337,1.121
79121193,28,-0.484,0.668
79121193,29,-0.586,0.186
79121193,30,-0.755,-0.337
79121193,31,-1.026,-0.878
79121438,5,0.194,4.807
79121442,5,0.003,0.365
79128009,5,-0.101,-2.637
79128009,6,-0.115,-2.624
79128009,7,-0.116,-2.913
79130404,5,-0.123,-6.209
79131044,5,0.102,5.018
79131044,6,0.096,4.446
79132958,5,0.074,-0.196
79133170,5,0.033,-4.02
79133716,5,0.078,1.995
79134229,5,0.206,1.479
79148309,6,0.634,-0.862
79148309,7,0.395,-0.974
79148309,8,0.178,-1.038
79148309,9,0.009,-1.018
79148309,10,0.012,-0.806
79148309,11,0.012,-0.666
79148309,12,0.019,-0.449
79148309,13,0.027,-0.329
79148309,14,0.037,-0.176
79148309,15,0.045,0.029
79148309,16,0.05,0.356
79148309,17,0.053,0.89
79148309,18,0.056,1.626
79148309,19,0.054,2.449
79148309,20,0.056,3.614
79148309,21,0.136,5.581
79148309,22,0.587,8.522
79148309,23,1.837,13.417
79148309,24,4.233,20.727
79148309,25,7.982,29.683
79148309,26,13.133,39.837
79148309,27,19.481,50.968
79148309,28,26.429,62.926
79148309,29,33.154,73.721
79148309,30,38.632,80.262
79148309,31,43.099,82.481
79148309,32,47.906,83.078
79148309,33,53.453,86.023
79148309,34,59.319,92.162
79148309,35,63.605,97.554
79148309,36,66.706,100.807
79148309,37,70.399,103.135
79148309,38,75.979,107.029
79148309,39,82.358,111.519
79148309,40,87.32,114.023
79148309,41,89.542,113.456
79148309,42,90.231,113.205
79148309,43,90.123,114.414
79148309,44,91.192,116.681
79148309,45,93.339,118.443
79148309,46,94.548,117.755
79148309,47,95.25,116.291
79148309,48,96.063,115.12
79165349,6,-0.109,0.556
79166943,6,-0.158,-4.499
79168704,6,-0.035,-0.908
79168850,6,-0.075,-0.592
79169440,6,0.14,0.471
79170184,6,0.252,4.315
79170184,7,0.263,4.357
79179462,7,-0.076,1.01
79179462,8,-0.054,1.106
79179462,9,-0.034,1.196
79179462,10,-0.019,1.326
79179462,11,-0.009,1.391
79179462,12,0.002,1.537
79179462,13,0.015,1.731
79179462,14,0.034,2.01
79179462,15,0.054,2.434
79179462,16,0.065,2.808
79179462,17,0.07,3.124
79179462,18,0.07,3.378
79179462,19,0.066,3.438
79179462,20,0.059,3.395
79179462,21,0.046,3.397
79179462,22,0.026,3.289
79179462,23,-0.004,3.2
79179462,24,-0.051,3.111
79179462,25,-0.102,2.883
79179462,26,-0.175,2.589
79179462,27,-0.309,2.225
79179462,28,-0.486,1.673
79179462,29,-0.623,1.128
79179462,30,-0.833,0.488
79179462,31,-1.146,-0.158
79179462,32,-1.492,-0.806
79179462,33,-2.021,-1.687
79187248,7,0.076,0.889
79187745,7,0.154,0.096
79189853,7,0.074,0.345
79189853,8,0.099,0.908
79191331,7,-0.096,-1.012
79193386,7,-0.039,-1.968
79200804,7,0.037,-0.364
79203215,8,0.216,2.959
79205713,8,-0.157,-5.736
79207606,8,-0.05,0.839
79214292,8,-0.111,-2.537
79214292,9,-0.093,-2.282
79214292,10,-0.081,-2.026
79223109,8,-0.234,-6.344
79223188,8,0.12,1.715
79225209,8,-0.018,3.588
79225209,9,0.013,3.824
79225209,10,0.039,4.046
79226261,8,-0.408,-9.335
79226689,8,-0.34,-8.588
79226768,8,0.042,-0.783
79228982,8,-0.094,-0.379
79230857,8,0.053,-1.012
79230857,9,0.043,-0.41
79230857,10,0.028,0.158
79230857,11,0.016,0.306
79230857,12,0.009,0.337
79230857,13,0.002,0.332
79230857,14,0.001,0.375
79230857,15,0.006,0.515
79230857,16,0.009,0.679
79230857,17,0.009,0.898
79230857,18,0.007,1.143
79230857,19,-0.006,1.228
79230857,20,-0.021,1.186
79230857,21,-0.043,1.175
79230857,22,-0.07,1.035
79230857,23,-0.1,0.928
79230857,24,-0.144,0.817
79230857,25,-0.186,0.641
79230857,26,-0.249,0.5
79230857,27,-0.37,0.331
79230857,28,-0.527,0.048
79230857,29,-0.635,-0.295
79230857,30,-0.802,-0.78
79230857,31,-1.064,-1.292
79230857,32,-1.345,-1.745
79230857,33,-1.754,-2.245
79230857,34,-1.943,-2.487
79233540,9,-0.049,-0.469
79233540,10,-0.053,-0.27
79233540,11,-0.061,-0.143
79233540,12,-0.057,0.045
79233540,13,-0.048,0.214
79233540,14,-0.036,0.468
79233540,15,-0.022,0.769
79233540,16,-0.008,1.015
79233574,9,0.404,-1.37
79233574,10,0.2,-1.56
79233574,11,0.004,-1.81
79233574,12,-0.146,-1.956
79233574,13,-0.144,-1.949
79233574,14,-0.14,-1.846
79233574,15,-0.133,-1.73
79233574,16,-0.126,-1.671
79233574,17,-0.117,-1.615
79233574,18,-0.106,-1.502
79233574,19,-0.096,-1.416
79233574,20,-0.08,-1.323
79233574,21,-0.056,-1.162
79233574,22,-0.023,-1.071
79233574,23,0.021,-0.837
79233574,24,0.074,-0.393
79233574,25,0.175,0.283
79233574,26,0.321,1.148
79233574,27,0.472,2.013
79233574,28,0.576,2.57
79233574,29,0.656,2.901
79233574,30,0.691,3.264
79233574,31,0.717,4.109
79233574,32,0.881,5.817
79233574,33,1.299,8.59
79233574,34,2.675,13.142
79233574,35,4.896,19.195
79233574,36,8.323,26.619
79233574,37,12.635,35.865
79233574,38,17.51,46.96
79233574,39,22.54,59.113
79233574,40,27.688,69.716
79233574,41,32.76,77.317
79233574,42,38.459,83.066
79233574,43,44.363,88.797
79233574,44,50.736,96.238
79233574,45,56.97,103.628
79233574,46,62.09,107.017
79233574,47,65.02,104.448
79233574,48,67.365,99.783
79233574,49,70.854,99.256
79233574,50,74.711,99.513
79233574,51,78.598,100.429
79233659,9,-0.121,-4.174
79233659,10,-0.158,-4.146
79233659,11,-0.2,-4.196
79233659,12,-0.212,-4.146
79233659,13,-0.213,-4.098
79233659,14,-0.211,-3.972
79233659,15,-0.207,-3.768
79233659,16,-0.205,-3.599
79233659,17,-0.204,-3.437
79233659,18,-0.202,-3.254
79233659,19,-0.199,-3.1
79233659,20,-0.186,-2.911
79233659,21,-0.144,-2.535
79233659,22,-0.045,-2.012
79233659,23,0.129,-1.109
79233659,24,0.373,0.17
79233659,25,0.716,1.573
79233659,26,1.211,3.259
79233659,27,1.87,5.116
79233659,28,2.657,6.781
79233659,29,3.528,8.166
79233659,30,4.138,8.642
79233659,31,4.384,8.303
79233659,32,4.579,7.85
79233659,33,4.657,7.401
79233659,34,5.067,7.439
79233659,35,5.406,7.644
79233659,36,5.752,7.498
79233659,37,6.296,7.901
79233659,38,7.364,9.137
79233659,39,8.628,10.468
79233719,9,-0.214,-4.259
79233719,10,-0.211,-4.22
79233719,11,-0.213,-4.237
79233719,12,-0.21,-4.128
79233719,13,-0.207,-4.071
79233719,14,-0.204,-4.112
79233719,15,-0.2,-4.092
79233719,16,-0.197,-4.009
79233719,17,-0.19,-3.861
79233719,18,-0.179,-3.68
79233719,19,-0.169,-3.6
79233719,20,-0.153,-3.442
79233719,21,-0.124,-3.098
79233719,22,-0.078,-3.019
79233719,23,-0.025,-2.923
79233719,24,0.019,-2.767
79233719,25,0.065,-2.642
79233742,9,-0.039,-0.921
79233742,10,0.048,0.696
79233791,9,0.393,-0.652
79233791,10,0.205,-0.678
79233791,11,0.024,-0.771
79233791,12,-0.116,-0.786
79233791,13,-0.117,-0.723
79233791,14,-0.117,-0.73
79233791,15,-0.116,-0.815
79233791,16,-0.111,-1.014
79233791,17,-0.104,-1.201
79233791,18,-0.097,-1.176
79233791,19,-0.09,-0.985
79233791,20,-0.083,-0.568
79233791,21,-0.074,0.376
79233791,22,-0.061,1.896
79233791,23,0.012,4.04
79233791,24,0.351,6.92
79233791,25,1.328,11.081
79233791,26,3.25,17.21
79233791,27,6.162,25.202
79233791,28,9.852,34.477
79233791,29,14.171,45.678
79233791,30,19.049,59.809
79233791,31,24.703,78.23
79233791,32,31.067,98.992
79233791,33,37.064,116.681
79233791,34,42.589,128.618
79233791,35,47.557,134.24
79233791,36,52.712,135.529
79233791,37,58.187,135.689
79233791,38,62.759,133.346
79233791,39,65.385,127.805
79233791,40,66.293,120.488
79233791,41,67.329,114.308
79233791,42,70.388,111.425
79233791,43,74.291,109.9
79233791,44,77.206,106.567
79233791,45,77.246,99.999
79233791,46,75.211,91.472
79233791,47,73.348,83.329
79233791,48,73.125,77.729
79233791,49,73.39,74.684
79233791,50,74.021,72.23
79233791,51,74.273,69.704
79233837,9,0.586,4.03
79233837,10,0.374,3.797
79233837,11,0.171,3.507
79233837,12,0.014,3.31
79233837,13,0.015,3.296
79233837,14,0.016,3.368
79233837,15,0.019,3.451
79233837,16,0.021,3.423
79233837,17,0.021,3.318
79233837,18,0.022,3.243
79233837,19,0.018,3.153
79233837,20,0.017,3.061
79233837,21,0.015,3.106
79233837,22,0.012,3.122
79233837,23,0.008,3.182
79233837,24,-0.005,3.238
79233837,25,-0.018,3.187
79233837,26,-0.057,3.22
79233837,27,-0.152,3.504
79233837,28,-0.267,4.08
79233837,29,-0.267,5.457
79233837,30,-0.143,8.028
79233837,31,0.264,12.172
79233837,32,1.262,18.244
79233837,33,2.809,25.802
79233837,34,5.19,34.837
79233837,35,7.941,44.668
79233837,36,11.267,55.182
79233837,37,15.341,68.349
79233837,38,20.517,85.274
79233837,39,26.683,104.713
79233837,40,33.535,122.56
79233837,41,40.177,133.732
79233837,42,46.443,138.17
79233837,43,51.825,138.863
79233837,44,57.207,139.4
79233837,45,62.936,141.826
79233837,46,68.371,144.339
79233837,47,71.938,143.213
79233837,48,74.844,140.983
79233837,49,77.748,137.525
79233837,50,82.165,135.412
79233837,51,84.626,131.179
79233837,52,86.775,126.045
79233837,53,88.463,120.584
79234018,9,-0.006,-0.868
79234018,10,-0.05,-0.95
79234018,11,-0.096,-1.104
79234018,12,-0.114,-1.151
79234018,13,-0.118,-1.166
79234018,14,-0.12,-1.121
79234018,15,-0.117,-1.018
79234018,16,-0.11,-0.98
79234018,17,-0.103,-0.922
79234018,18,-0.096,-0.809
79234018,19,-0.098,-0.814
79234018,20,-0.101,-0.953
79234018,21,-0.104,-1.08
79234018,22,-0.107,-1.252
79234018,23,-0.11,-1.258
79234018,24,-0.126,-1.067
79234018,25,-0.141,-0.857
79234018,26,-0.174,-0.535
79234018,27,-0.26,-0.139
79234018,28,-0.373,0.399
79234018,29,-0.428,1.582
79234018,30,-0.514,3.687
79234018,31,-0.529,6.936
79234018,32,-0.087,11.157
79234018,33,0.94,15.966
79234018,34,2.956,21.197
79234018,35,5.396,26.133
79234018,36,8.207,30.612
79234018,37,11.011,35.081
79234053,9,0.02,0.053
79234111,9,0.354,3.05
79234111,10,0.348,2.779
79234111,11,0.336,2.444
79234282,9,0.005,2.813
79234282,10,-0.001,2.82
79234282,11,-0.011,2.752
79234282,12,-0.016,2.749
79234282,13,-0.018,2.753
79234282,14,-0.014,2.767
79234282,15,-0.011,2.797
79234282,16,-0.013,2.764
79234282,17,-0.016,2.711
79234282,18,-0.022,2.758
79234282,19,-0.037,2.723
79234282,20,-0.057,2.55
79234282,21,-0.084,2.353
79234282,22,-0.116,2.036
79234282,23,-0.152,1.8
79234282,24,-0.204,1.657
79234282,25,-0.257,1.418
79234282,26,-0.333,1.111
79234282,27,-0.467,0.738
79234282,28,-0.64,0.195
79234282,29,-0.771,-0.306
79234282,30,-0.966,-0.866
79234282,31,-1.25,-1.51
79234282,32,-1.538,-2.152
79234282,33,-1.969,-2.927
79234282,34,-2.169,-3.373
79234282,35,-2.548,-3.734
79234282,36,-2.928,-4.301
79234367,9,-0.072,-0.96
79234367,10,-0.058,-0.609
79234367,11,-0.05,-0.337
79234376,9,-0.04,-1.835
79234376,10,-0.015,-1.733
79234376,11,0.003,-1.701
79234376,12,0.013,-1.502
79234376,13,0.016,-1.202
79234376,14,0.018,-0.931
79234376,15,0.021,-0.611
79234376,16,0.019,-0.39
79234376,17,0.014,-0.241
79234376,18,0.008,-0.019
79234376,19,-0.008,-0.028
79234376,20,-0.025,-0.13
79234376,21,-0.045,-0.238
79234376,22,-0.067,-0.462
79234376,23,-0.097,-0.558
79234376,24,-0.145,-0.668
79234376,25,-0.19,-0.851
79234376,26,-0.251,-0.988
79234376,27,-0.365,-1.17
79234376,28,-0.52,-1.501
79234376,29,-0.636,-1.912
79234376,30,-0.819,-2.522
79234376,31,-1.098,-3.254
79234376,32,-1.39,-3.942
79234376,33,-1.838,-4.71
79234376,34,-2.087,-5.2
79234376,35,-2.541,-5.661
79234376,36,-3.042,-6.385
79234376,37,-3.634,-6.976
79234376,38,-4.018,-7.434
79234376,39,-4.295,-7.827
79234376,40,-4.547,-8.124
79234376,41,-4.955,-8.546
79234376,42,-5.134,-8.652
79234376,43,-5.566,-8.986
79234376,44,-5.844,-9.269
79234376,45,-6.107,-9.327
79234376,46,-6.179,-9.281
79234376,47,-6.502,-9.516
79234376,48,-6.53,-9.309
79234376,49,-6.811,-9.069
79234606,9,-0.01,-3.961
79234606,10,0.024,-3.502
79234606,11,0.055,-3.06
79236264,9,0.816,1.119
79236264,10,0.482,0.698
79236264,11,0.166,0.207
79236264,12,-0.078,-0.159
79236264,13,-0.076,-0.393
79236264,14,-0.072,-0.565
79236264,15,-0.061,-0.575
79236264,16,-0.04,-0.397
79236264,17,0.006,0.122
79236264,18,0.095,1.137
79236264,19,0.281,2.866
79236264,20,0.793,5.982
79236264,21,2.028,11.261
79236264,22,4.351,18.507
79236264,23,7.937,26.392
79236264,24,12.642,33.383
79236264,25,18.289,40.125
79236264,26,24.729,49.34
79236264,27,31.789,62.839
79236264,28,39.318,80.793
79236264,29,46.767,100.542
79236264,30,53.21,116.777
79236264,31,58.261,126.226
79236264,32,62.982,129.286
79236264,33,68.714,129.335
79236264,34,75.877,129.344
79236264,35,82.192,127.844
79236264,36,86.266,123.168
79236264,37,88.234,115.925
79236264,38,90.284,109.293
79236264,39,94.137,106.79
79236264,40,98.584,107.75
79236264,41,101.225,110.424
79236264,42,101.994,112.654
79236264,43,101.744,112.386
79236264,44,103.635,113.949
79236264,45,107.7,117.667
79236264,46,111.186,121.017
79236264,47,112.78,121.944
79236264,48,114.336,123.683
79236264,49,116.739,127.83
79236264,50,121.377,131.98
79236264,51,125.829,135.92
79236264,52,130.517,139.459
79236325,9,-0.065,1.073
79236325,10,-0.051,1.075
79236325,11,-0.043,0.994
79236325,12,-0.035,1.013
79236325,13,-0.029,1.005
79236325,14,-0.024,1.078
79236325,15,-0.02,1.221
79236325,16,-0.019,1.344
79236325,17,-0.02,1.486
79236325,18,-0.024,1.664
79236325,19,-0.032,1.765
79236325,20,-0.044,1.746
79236325,21,-0.06,1.754
79236325,22,-0.082,1.654
79236325,23,-0.111,1.582
79236325,24,-0.155,1.567
79236325,25,-0.198,1.484
79236325,26,-0.262,1.432
79236325,27,-0.389,1.389
79236325,28,-0.555,1.18
79236325,29,-0.679,0.937
79236325,30,-0.874,0.548
79236325,31,-1.172,0.021
79236325,32,-1.502,-0.547
79236325,33,-2.006,-1.371
79236325,34,-2.316,-2.009
79236325,35,-2.824,-2.78
79236325,36,-3.299,-3.848
79237892,9,0.047,-0.546
79237892,10,0.062,-0.262
79237892,11,0.072,-0.05
79237892,12,0.085,0.217
79237892,13,0.097,0.388
79237892,14,0.11,0.523
79237892,15,0.125,0.672
79237892,16,0.138,0.853
79237892,17,0.149,1.066
79238520,9,0.251,-0.205
79238520,10,0.137,0.006
79238520,11,0.025,0.146
79238520,12,-0.059,0.373
79238520,13,-0.058,0.626
79238520,14,-0.056,0.82
79238520,15,-0.053,1.014
79238520,16,-0.053,1.196
79238520,17,-0.053,1.456
79238520,18,-0.054,1.788
79238520,19,-0.059,2.017
79238520,20,-0.069,2.142
79238520,21,-0.081,2.288
79238520,22,-0.096,2.415
79238520,23,-0.117,2.745
79238520,24,-0.153,3.247
79238520,25,-0.187,3.69
79238520,26,-0.244,3.987
79238520,27,-0.351,4.054
79238520,28,-0.454,3.903
79238520,29,-0.35,3.882
79238520,30,0.074,4.128
79238520,31,0.955,4.896
79238520,32,2.446,6.761
79238520,33,4.285,9.733
79238520,34,6.7,14.044
79238520,35,9.2,19.239
79238520,36,11.682,24.618
79238520,37,14.131,30.384
79238520,38,17.002,36.95
79238520,39,20.221,43.954
79238520,40,23.861,50.831
79238520,41,27.628,57.023
79238520,42,31.829,62.424
79238520,43,35.91,66.407
79238520,44,39.19,67.601
79238520,45,41.044,65.646
79238520,46,42.097,61.809
79238520,47,42.971,58.282
79238520,48,45.032,58.029
79238520,49,46.431,57.989
79238520,50,47.743,57.676
79238520,51,48.634,56.971
79243830,9,0.019,0.628
79243830,10,0.03,1.078
79243830,11,0.034,1.418
79243830,12,0.037,1.608
79243830,13,0.034,1.586
79243830,14,0.031,1.494
79243830,15,0.033,1.517
79244143,9,-0.013,1.383
79244301,9,0.052,-0.004
79244301,10,0.026,-0.066
79244301,11,-0.003,-0.195
79244301,12,-0.03,-0.268
79244301,13,-0.041,-0.28
79244301,14,-0.046,-0.246
79244301,15,-0.05,-0.243
79244301,16,-0.058,-0.287
79244301,17,-0.068,-0.295
79244301,18,-0.076,-0.229
79244301,19,-0.09,-0.234
79244301,20,-0.107,-0.277
79244301,21,-0.126,-0.246
79244301,22,-0.149,-0.349
79244301,23,-0.178,-0.488
79244301,24,-0.224,-0.612
79244301,25,-0.272,-0.787
79244301,26,-0.343,-0.989
79244301,27,-0.471,-1.252
79244301,28,-0.635,-1.639
79244301,29,-0.766,-1.992
79244301,30,-0.965,-2.425
79244301,31,-1.252,-2.943
79244301,32,-1.578,-3.484
79244301,33,-2.082,-4.227
79244301,34,-2.388,-4.784
79244301,35,-2.93,-5.468
79244301,36,-3.521,-6.361
79244301,37,-4.207,-7.131
79244301,38,-4.69,-7.776
79244301,39,-5.045,-8.372
79244301,40,-5.393,-8.894
79244301,41,-5.917,-9.454
79244301,42,-6.184,-9.707
79244301,43,-6.625,-10.092
79244301,44,-6.763,-10.252
79244301,45,-6.777,-9.977
79244301,46,-6.454,-9.339
79244301,47,-5.814,-8.415
79244301,48,-3.969,-6.201
79244301,49,-1.905,-3.37
79244301,50,0.826,0.193
79244301,51,3.644,3.912
79244301,52,6.399,7.543
79244301,53,8.431,10.51
79244301,54,9.989,12.537
79244301,55,11.409,14.524
79244360,9,-0.117,-0.196
79244360,10,-0.102,-0.039
79244360,11,-0.092,0.05
79244360,12,-0.082,0.213
79244360,13,-0.074,0.339
79244360,14,-0.067,0.448
79244360,15,-0.061,0.579
79244360,16,-0.059,0.684
79244360,17,-0.059,0.855
79244360,18,-0.059,1.122
79246429,9,0.185,4.945
79246429,10,0.127,3.329
79250044,9,-0.019,1.383
79250044,10,0,2.08
79250044,11,0.013,2.69
79250044,12,0.025,3.218
79250044,13,0.028,3.423
79250044,14,0.021,3.215
79250044,15,-0.001,2.545
79250044,16,-0.035,1.606
79250044,17,-0.074,0.785
79250044,18,-0.106,0.328
79250044,19,-0.133,0.154
79250044,20,-0.154,0.057
79250044,21,-0.178,0.006
79250044,22,-0.208,-0.188
79250044,23,-0.244,-0.385
79250044,24,-0.298,-0.572
79250044,25,-0.352,-0.826
79250044,26,-0.428,-1.055
79250044,27,-0.563,-1.329
79250044,28,-0.736,-1.759
79250044,29,-0.867,-2.167
79250044,30,-1.068,-2.698
79250044,31,-1.375,-3.278
79250044,32,-1.684,-3.781
79250341,9,0.058,1.69
79250341,10,0.092,1.86
79250341,11,0.118,1.946
79251376,9,0.044,0.12
79251940,9,-0.001,1.751
79252494,9,0.06,0.894
79252494,10,0.038,0.852
79252494,11,0.009,0.694
79252500,9,-0.044,0.72
79252500,10,-0.04,1.113
79252500,11,-0.04,1.422
79252500,12,-0.038,1.716
79252500,13,-0.035,1.856
79252500,14,-0.029,1.936
79252500,15,-0.023,1.962
79252500,16,-0.021,1.936
79252500,17,-0.024,1.932
79252500,18,-0.03,1.983
79252500,19,-0.045,1.984
79252500,20,-0.062,1.883
79252500,21,-0.082,1.794
79252500,22,-0.103,1.603
79252500,23,-0.13,1.454
79252500,24,-0.174,1.344
79252500,25,-0.218,1.176
79252500,26,-0.284,0.97
79252500,27,-0.406,0.68
79252500,28,-0.568,0.087
79252500,29,-0.685,-0.664
79252500,30,-0.833,-1.47
79252617,9,-0.06,0.531
79252617,10,-0.041,0.986
79252617,11,-0.029,1.366
79252617,12,-0.018,1.747
79252617,13,-0.014,1.956
79252617,14,-0.012,2.042
79252617,15,-0.012,2.026
79252617,16,-0.016,1.926
79252617,17,-0.023,1.844
79252617,18,-0.032,1.826
79252617,19,-0.049,1.74
79252617,20,-0.069,1.606
79252617,21,-0.095,1.497
79252617,22,-0.123,1.284
79252617,23,-0.158,1.079
79252617,24,-0.207,0.849
79252617,25,-0.256,0.51
79252617,26,-0.326,0.15
79252617,27,-0.453,-0.226
79252617,28,-0.619,-0.724
79252617,29,-0.74,-1.17
79252617,30,-0.93,-1.727
79252617,31,-1.226,-2.391
79252617,32,-1.557,-3.105
79252617,33,-2.067,-3.99
79252617,34,-2.386,-4.64
79252617,35,-2.931,-5.47
79252617,36,-3.518,-6.517
79252617,37,-4.173,-7.175
79252825,9,-0.052,0.553
79252825,10,-0.038,0.905
79252825,11,-0.028,1.171
79252825,12,-0.02,1.426
79252825,13,-0.016,1.54
79252905,9,-0.138,-0.308
79252905,10,-0.12,-0.189
79252905,11,-0.107,-0.143
79252905,12,-0.096,-0.068
79252933,9,0.05,0.704
79252933,10,0.05,0.533
79252944,9,0.194,1.543
79252944,10,0.226,1.784
79252944,11,0.252,1.933
79252944,12,0.273,2.022
79252944,13,0.289,2.036
79252944,14,0.299,2.169
79252944,15,0.298,2.447
79252944,16,0.286,2.74
79252944,17,0.27,3.064
79252988,9,-0.056,-0.414
79252988,10,-0.043,-0.361
79252988,11,-0.037,-0.371
79253017,9,0.086,2.32
79253022,9,0.161,2.145
79253022,10,0.14,2.05
79253022,11,0.116,1.899
79253022,12,0.108,1.973
79253034,9,-0.009,-2.399
79253034,10,0.001,-2.221
79253034,11,0.005,-2.114
79253034,12,0.016,-1.902
79253034,13,0.028,-1.668
79253034,14,0.043,-1.38
79253034,15,0.059,-1.033
79253183,9,-0.008,0.929
79253256,9,0.084,-3.063
79253262,9,-0.126,-3.673
79253262,10,-0.117,-3.598
79253262,11,-0.114,-3.588
79253262,12,-0.105,-3.273
79253262,13,-0.093,-2.821
79253262,14,-0.081,-2.374
79253262,15,-0.066,-1.911
79253262,16,-0.054,-1.579
79253262,17,-0.045,-1.338
79253262,18,-0.038,-1.077
79253262,19,-0.036,-0.972
79253262,20,-0.037,-1.036
79253262,21,-0.049,-1.151
79253376,9,0.05,2.891
79253376,10,0.026,2.252
79255542,9,0.044,0.614
79255542,10,0.058,1.53
79255542,11,0.067,2.377
79256072,9,-0.139,-4.852
79256134,9,0.16,2.978
79256134,10,0.178,3.05
79256134,11,0.19,3.027
79256134,12,0.19,2.936
79256134,13,0.183,2.739
79256369,9,0.209,2.923
79256369,10,0.241,3.684
79257353,9,-0.137,-1.988
79258420,9,0.119,0.727
79258420,10,0.139,0.81
79258420,11,0.153,0.825
79258420,12,0.157,0.874
79258420,13,0.154,0.916
79258420,14,0.152,0.992
79258420,15,0.15,1.094
79258420,16,0.147,1.181
79258655,9,-0.218,-6.25
79258779,9,0.085,0.785
79258779,10,0.087,0.776
79259254,9,0.061,2.55
79259254,10,0.062,2.47
79259254,11,0.057,2.327
79259254,12,0.052,2.382
79259590,9,-0.188,-3.62
79259590,10,-0.196,-3.406
79259590,11,-0.209,-3.274
79259590,12,-0.209,-3.1
79259590,13,-0.204,-2.972
79259590,14,-0.195,-2.849
79259590,15,-0.18,-2.7
79259703,9,-0.059,0.819
79259703,10,-0.048,0.703
79259703,11,-0.044,0.524
79259703,12,-0.042,0.486
79259703,13,-0.042,0.435
79259703,14,-0.039,0.382
79259703,15,-0.034,0.402
79259703,16,-0.032,0.44
79259703,17,-0.032,0.518
79259703,18,-0.037,0.627
79259703,19,-0.049,0.625
79259703,20,-0.066,0.55
79259703,21,-0.089,0.536
79259703,22,-0.116,0.456
79259703,23,-0.148,0.397
79259703,24,-0.195,0.333
79259703,25,-0.237,0.15
79259703,26,-0.3,-0.026
79259703,27,-0.422,-0.245
79259703,28,-0.588,-0.682
79259703,29,-0.714,-1.139
79259703,30,-0.909,-1.717
79259703,31,-1.204,-2.318
79259703,32,-1.531,-2.93
79259703,33,-2.031,-3.765
79259703,34,-2.34,-4.393
79259703,35,-2.853,-5.224
79259703,36,-3.386,-6.489
79261453,10,-0.042,-1.686
79261453,11,-0.037,-1.574
79261453,12,-0.03,-1.406
79261453,13,-0.027,-1.282
79261453,14,-0.022,-1.142
79261453,15,-0.012,-1.007
79262314,10,-0.009,1.337
79262314,11,-0.004,1.525
79262314,12,0.004,1.757
79262314,13,0.011,1.948
79262693,10,0.1,2.851
79262693,11,0.098,2.695
79262693,12,0.099,2.592
79262693,13,0.095,2.474
79262693,14,0.093,2.444
79262693,15,0.093,2.511
79262693,16,0.094,2.592
79262693,17,0.094,2.676
79262693,18,0.094,2.799
79262693,19,0.088,2.847
79262867,10,0.218,3.314
79263168,10,0.525,3.33
79263168,11,0.368,3.033
79263168,12,0.224,2.816
79263168,13,0.085,2.567
79263168,14,0.055,2.526
79263168,15,0.063,2.567
79263168,16,0.07,2.594
79263168,17,0.076,2.648
79263168,18,0.086,2.74
79263168,19,0.09,2.718
79263168,20,0.093,2.641
79263168,21,0.095,2.637
79263168,22,0.095,2.573
79263168,23,0.095,2.646
79263168,24,0.081,2.912
79263168,25,0.073,3.272
79263168,26,0.058,3.833
79263168,27,0.012,4.588
79263168,28,-0.031,5.377
79263168,29,0.009,6.421
79263168,30,0.037,7.872
79263168,31,0.052,10.011
79263168,32,0.21,13.001
79263168,33,0.674,16.509
79263168,34,2.219,20.985
79263168,35,4.705,26.544
79263168,36,8.354,33.301
79263168,37,13.028,41.878
79263168,38,18.893,52.735
79263168,39,25.546,65.45
79263168,40,32.502,79.009
79263168,41,39.215,91.942
79263168,42,45.363,102.787
79263168,43,49.693,109.153
79263168,44,52.905,111.346
79263168,45,55.95,112.099
79263168,46,59.606,113.365
79263168,47,62.97,114.221
79263168,48,66.038,114.448
79263168,49,67.946,113.186
79263168,50,68.746,109.433
79263168,51,67.895,102.699
79263168,52,67.478,96.486
79263168,53,68.2,92.694
79263168,54,69.858,90.63
79263168,55,72.01,89.827
79263168,56,74.313,89.094
79263168,57,76.886,88.758
79263932,10,0.044,-0.443
79264249,10,0.062,1.609
79264249,11,0.076,1.53
